age,gender,marriage_status,studies,dependents,last_usage_time,working,wage,type_housing,own_home,home_value,credit_cards_qty,cars_qty,score
40,F,solteiro,ensino fundam,2,28,0,0,6,0,0,1,1,330.48
45,F,divorciado,ensino fundam,4,34,1,69.05726167,5,0,0,1,1,502
39,M,casado,graduacao,2,27,1,62.0294723,5,0,0,1,1,412
41,M,casado,mestrado,2,31,1,59.70393853,5,0,0,1,0,263
42,M,casado,ensino fundam,4,34,1,123.1704959,3,1,170,1,1,617
48,M,solteiro,doutorado,0,37,1,99.37814608,3,0,0,1,0,474.3
43,F,casado,ensino medio,4,31,1,22.2806186,2,1,457,1,1,484
49,F,casado,ensino fundam,2,38,1,23.77605915,1,1,493,1,1,481
30,M,casado,graduacao,0,17,1,16.81652888,5,0,0,1,2,397
50,M,solteiro,graduacao,0,41,1,204.292816,1,1,757,1,1,675.9
57,F,solteiro,ensino fundam,0,46,1,20.76757197,1,1,238,1,1,476.1
37,M,solteiro,ensino medio,1,25,1,177.7815763,3,0,0,1,1,586.8
48,F,na,ensino fundam,3,36,0,0,2,1,520,1,2,552
54,F,solteiro,ensino fundam,0,44,1,22.46367811,3,0,0,1,0,461.7
43,M,casado,ensino fundam,3,33,1,60.22369942,2,1,239,1,1,299
51,M,casado,ensino medio,3,42,1,102.3055299,6,0,0,1,0,458
52,M,solteiro,mestrado,0,43,1,201.3741873,6,0,0,1,1,636.849
51,F,solteiro,ensino medio,0,42,1,71.18870527,3,0,0,1,0,422.1
50,F,casado,mestrado,0,40,1,29.41400619,3,1,799,1,2,686
44,M,casado,ensino fundam,3,34,1,65.76063879,4,0,0,1,1,387
39,F,casado,ensino medio,2,29,0,0,4,0,0,1,1,275.2
44,M,solteiro,graduacao,1,35,1,103.4882912,1,1,855,1,0,483.3
54,F,casado,ensino medio,2,44,1,18.94264791,6,0,0,1,1,378
53,F,solteiro,ensino medio,1,45,1,24.86524283,4,0,0,1,0,469.8
45,M,casado,graduacao,3,36,1,97.52811692,5,0,0,1,0,446
52,M,solteiro,ensino medio,0,45,1,149.601113,2,1,1160,2,0,744.3
28,M,solteiro,mestrado,0,21,1,36.72783214,1,1,1706,1,0,602.1
29,F,casado,mestrado,1,20,1,20.10537121,2,1,476,1,0,351
35,F,casado,graduacao,1,28,1,21.13052698,6,0,0,1,0,340
59,M,solteiro,graduacao,0,52,1,92.61383797,1,1,1423,2,0,740.7
52,F,solteiro,ensino medio,0,46,1,89.99466914,1,1,1443,1,0,665.1
52,M,casado,ensino medio,4,45,1,143.7070979,2,1,807,1,1,735
49,M,solteiro,doutorado,0,38,1,102.6092064,2,1,515,1,1,570.6
38,F,na,graduacao,1,27,1,16.26636206,2,1,276,1,1,263
64,M,solteiro,ensino fundam,0,54,1,25.54808287,5,0,0,2,1,656.1
43,F,na,mestrado,2,35,0,0,5,0,0,1,0,300
56,M,casado,ensino medio,2,48,1,196.2425322,4,0,0,1,0,399
43,M,na,ensino medio,3,33,1,68.06342944,2,1,502,1,1,572
44,F,solteiro,graduacao,0,35,1,21.59314053,3,0,0,1,0,459
60,M,divorciado,graduacao,1,56,1,82.14943576,1,1,770,1,1,764
45,F,casado,doutorado,3,36,1,99.14938094,5,0,0,1,1,466
44,M,casado,ensino medio,2,36,1,95.61472101,1,1,391,1,0,389
46,M,casado,ensino fundam,5,39,1,98.36921228,3,1,331,1,1,642
47,M,solteiro,ensino fundam,2,42,1,146.9161942,1,1,1411,1,0,620.1
39,F,solteiro,doutorado,0,30,1,66.62883856,5,0,0,2,0,510.3
44,F,divorciado,ensino fundam,3,35,0,0,5,0,0,1,1,370.4
58,M,casado,doutorado,3,54,1,212.4389528,3,0,0,1,2,823.2
48,M,na,graduacao,4,40,1,98.63429643,4,0,0,1,0,453
42,F,casado,doutorado,1,32,1,61.46604247,4,0,0,1,1,334
38,M,casado,graduacao,3,26,1,60.72087825,6,0,0,1,2,537
44,M,casado,ensino medio,4,36,1,61.63004446,5,0,0,1,1,351
47,M,divorciado,mestrado,3,38,1,101.2128531,2,1,511,1,1,575
33,M,divorciado,ensino fundam,3,26,0,0,6,0,0,1,0,368.8
48,M,casado,mestrado,3,39,1,130.6055586,4,0,0,1,1,563
31,M,solteiro,ensino medio,0,22,1,57.60643848,5,0,0,1,1,347.4
51,M,solteiro,graduacao,1,44,1,101.9996772,3,0,0,1,0,441.9
59,M,casado,ensino medio,1,52,1,75.35843659,5,0,0,1,0,553
45,F,divorciado,ensino fundam,2,36,1,65.95595486,4,0,0,1,0,473
49,M,casado,mestrado,2,32,1,99.79576132,3,1,358,1,1,535
49,M,casado,mestrado,4,32,1,66.95119641,5,0,0,1,0,378
49,F,casado,ensino medio,5,33,1,69.99884967,5,0,0,1,1,478
50,F,casado,graduacao,3,30,1,20.62620238,3,1,292,1,0,438
39,M,solteiro,ensino medio,0,23,1,112.7452207,2,1,1558,1,1,731.7
41,F,casado,graduacao,2,25,1,65.79575487,5,0,0,1,0,327
50,F,casado,graduacao,2,34,1,23.95118833,1,1,477,2,1,596
46,M,casado,mestrado,3,34,1,105.8391594,3,1,775,3,0,700
57,M,solteiro,doutorado,0,42,1,147.6314347,2,1,784,2,1,704.7
39,M,casado,graduacao,4,23,1,119.5800199,6,0,0,1,1,348
47,F,solteiro,ensino fundam,2,31,1,22.96082819,4,0,0,1,1,449.1
40,F,casado,mestrado,4,24,1,21.55372079,5,0,0,1,1,454
26,M,solteiro,ensino fundam,0,11,1,54.17612818,5,0,0,1,0,193.5
50,M,casado,ensino fundam,2,36,1,99.16664533,4,0,0,1,0,372
41,F,solteiro,graduacao,1,26,0,0,4,0,0,1,0,282.24
62,F,solteiro,ensino fundam,0,47,1,21.93810594,6,0,0,1,1,459.9
49,F,casado,ensino medio,1,35,1,102.6431215,5,0,0,1,0,523
26,F,solteiro,ensino fundam,0,11,1,16.5839564,4,0,0,1,0,239.4
39,F,casado,graduacao,2,25,0,0,6,0,0,1,1,324
50,M,solteiro,ensino medio,0,37,1,130.2097242,4,0,0,1,0,435.6
33,F,casado,ensino medio,1,18,1,20.85806017,5,0,0,1,1,438
29,M,divorciado,ensino fundam,0,11,1,109.9788712,6,0,0,1,1,342
49,M,na,ensino fundam,3,35,1,131.040339,3,1,380,1,1,495
54,F,divorciado,ensino fundam,2,42,1,24.4827901,6,0,0,1,0,474
26,F,solteiro,ensino fundam,0,13,1,14.58055881,4,0,0,1,0,189
33,M,casado,ensino fundam,3,27,1,135.4999591,5,0,0,2,1,815
39,M,casado,graduacao,2,26,1,119.5892868,3,1,212,1,0,477
43,M,casado,graduacao,4,32,1,84.05684621,2,1,1480,1,1,726
45,F,casado,graduacao,3,33,1,22.72049119,6,0,0,1,0,429
29,F,solteiro,mestrado,0,17,0,0,4,0,0,1,0,286.56
44,F,na,ensino fundam,5,30,1,26.0002438,3,1,679,1,1,541
50,F,casado,ensino medio,3,38,1,22.15585691,3,1,391,1,1,408
44,F,solteiro,ensino fundam,0,31,1,22.40555644,3,0,0,1,1,496.8
41,F,casado,ensino medio,5,28,1,27.06230529,2,1,777,1,1,590
44,M,solteiro,ensino fundam,1,33,1,121.2438042,4,0,0,1,0,345.6
57,F,casado,graduacao,4,45,1,69.29006516,5,0,0,1,0,432
54,M,casado,ensino medio,2,39,1,96.86254422,3,1,221,1,1,361
35,M,solteiro,ensino medio,0,24,1,86.80944403,6,0,0,1,0,323.1
54,M,casado,graduacao,3,43,1,65.23341697,2,1,254,1,0,322
41,M,na,ensino fundam,4,29,1,21.07495106,6,0,0,1,1,388
54,F,casado,ensino medio,2,42,1,19.08372389,3,1,170,1,1,382
45,F,na,ensino medio,3,34,1,84.00908093,2,1,1287,1,1,744
49,M,casado,graduacao,3,36,1,132.2268198,5,0,0,1,1,525
41,F,solteiro,mestrado,1,30,1,16.77926051,5,0,0,1,0,242.1
39,M,casado,ensino medio,3,29,1,79.67493066,2,1,1367,1,1,680
46,F,solteiro,ensino medio,1,33,1,65.68893156,5,0,0,1,1,402.3
54,F,casado,graduacao,1,41,1,18.14139925,3,1,261,1,1,395
53,F,divorciado,graduacao,4,49,1,94.56344668,2,1,1623,1,0,776
52,M,divorciado,ensino medio,3,42,1,196.8209124,6,0,0,2,1,605
49,F,casado,graduacao,2,37,1,70.78250525,5,0,0,1,1,516
45,F,solteiro,mestrado,0,32,1,67.88017551,6,0,0,1,1,438.3
49,M,casado,ensino medio,3,38,1,129.267176,4,0,0,1,1,440
37,M,casado,mestrado,3,26,1,116.7027373,6,0,0,1,1,327
40,F,casado,graduacao,4,28,1,22.5982584,2,1,509,1,1,489
45,F,solteiro,ensino medio,0,33,0,0,3,0,0,1,1,387.36
53,F,casado,graduacao,1,41,1,69.32204696,3,1,247,1,1,458
50,F,casado,graduacao,2,40,0,0,3,1,440,1,0,344
37,M,casado,doutorado,3,29,1,81.23218812,4,0,0,1,0,672
54,F,casado,ensino fundam,2,44,0,0,5,0,0,1,1,488
43,M,solteiro,ensino medio,1,31,1,92.63561384,5,0,0,1,1,408.6
61,F,solteiro,ensino medio,0,49,1,23.34201373,3,0,0,1,1,481.5
55,M,solteiro,ensino medio,0,47,1,140.721958,3,0,0,1,0,653.4
34,F,casado,doutorado,1,22,1,88.98260163,4,0,0,1,1,385
46,F,casado,ensino medio,3,36,1,22.57527374,5,0,0,1,0,441
39,M,solteiro,ensino fundam,0,21,1,116.673369,4,0,0,1,1,286.2
39,F,na,ensino medio,1,28,1,26.52895521,1,1,770,2,1,570
54,F,solteiro,ensino medio,0,40,1,19.16126655,3,0,0,1,1,513
45,M,divorciado,ensino medio,2,34,1,62.93902801,2,1,172,1,0,403
51,M,solteiro,doutorado,0,40,1,189.2353391,6,0,0,1,0,345.87
54,F,casado,graduacao,2,44,1,18.51967302,6,0,0,1,0,293
44,M,solteiro,ensino fundam,0,32,1,92.2674062,3,0,0,1,1,445.5
31,M,na,ensino medio,2,26,1,133.512934,1,1,1419,2,1,821
53,M,casado,ensino fundam,2,43,1,132.4718466,4,0,0,1,2,635
43,F,solteiro,ensino medio,1,33,1,67.54905097,5,0,0,1,0,414
50,F,na,ensino fundam,1,41,1,23.88294978,1,1,494,1,0,450
36,F,na,mestrado,3,25,0,0,5,0,0,1,1,436.8
64,F,solteiro,ensino medio,0,55,1,24.19957301,4,0,0,1,0,453.6
38,F,solteiro,ensino medio,0,29,0,0,4,0,0,1,0,361.44
55,M,casado,graduacao,1,44,1,131.5190203,3,1,285,1,1,430
45,M,casado,mestrado,0,34,1,128.678471,4,0,0,1,1,537
47,F,na,doutorado,3,35,1,69.56631299,6,0,0,1,0,403
52,F,solteiro,mestrado,0,41,1,23.28105478,3,0,0,1,1,510.3
47,F,solteiro,ensino fundam,0,37,1,21.93223333,6,0,0,1,0,420.3
46,F,casado,ensino fundam,4,35,1,19.74995417,3,1,263,1,1,498
50,M,solteiro,ensino medio,0,41,1,197.3437294,2,1,480,1,0,541.8
45,F,divorciado,graduacao,3,36,1,21.98111233,2,1,429,1,0,401
42,M,solteiro,graduacao,1,33,1,184.3246636,5,0,0,1,0,558.9
55,M,casado,ensino fundam,2,45,1,99.66425289,4,0,0,1,1,453
40,M,casado,graduacao,3,30,1,59.26424433,4,0,0,1,1,331
37,M,solteiro,doutorado,0,29,1,89.90569948,6,0,0,1,0,366.3
44,M,casado,doutorado,2,36,1,127.8609516,5,0,0,1,0,565
47,F,solteiro,doutorado,0,37,1,69.82742383,5,0,0,1,1,491.4
39,F,solteiro,ensino fundam,0,31,1,21.43687444,2,1,459,1,0,364.5
48,F,casado,mestrado,3,38,1,19.61159313,5,0,0,1,1,451
50,F,solteiro,graduacao,0,41,1,22.87290729,4,0,0,1,0,456.3
54,M,solteiro,graduacao,0,46,1,129.9610243,3,0,0,1,0,379.8
38,F,casado,graduacao,1,32,1,36.94166478,1,1,1423,1,2,831
46,M,solteiro,ensino medio,1,37,1,92.46216335,6,0,0,1,0,334.8
39,F,divorciado,ensino medio,0,30,1,21.17218423,2,1,439,1,1,380
44,M,casado,ensino fundam,2,34,1,128.1427601,5,0,0,1,1,539
40,M,solteiro,ensino fundam,0,30,1,119.4346454,1,1,261,2,1,517.5
42,M,solteiro,mestrado,0,32,1,66.07938563,2,1,420,1,1,529.2
59,F,casado,ensino medio,1,51,1,77.33154556,6,0,0,1,1,627
51,M,na,graduacao,0,49,1,143.784833,1,1,844,1,1,767
37,M,solteiro,doutorado,0,27,1,118.7684963,6,0,0,1,1,487.8
45,M,solteiro,mestrado,0,38,1,121.9353244,3,0,0,1,0,306.9
60,F,casado,mestrado,1,57,1,41.74331602,1,1,1361,2,1,834
46,F,casado,ensino medio,2,37,0,0,4,0,0,1,2,546.4
44,F,solteiro,ensino medio,1,35,1,68.81196405,3,0,0,1,1,497.7
41,M,solteiro,ensino fundam,0,32,1,120.3113905,6,0,0,1,1,372.6
38,F,na,ensino fundam,2,30,1,22.27603369,2,1,507,1,0,501
49,F,casado,ensino medio,5,40,0,0,4,0,0,1,1,431.2
47,F,solteiro,graduacao,0,40,0,0,5,0,0,1,0,360.72
42,F,divorciado,ensino fundam,4,33,0,0,5,0,0,1,1,355.2
45,M,divorciado,ensino fundam,2,37,1,125.2071842,3,1,254,1,2,655
37,M,solteiro,doutorado,0,30,1,175.87035,2,1,370,1,0,378
48,F,solteiro,ensino medio,0,42,1,86.16855388,1,1,1335,1,0,700.2
54,M,casado,ensino medio,3,52,1,223.7467526,1,1,1438,1,1,812
40,M,solteiro,ensino medio,0,31,1,124.1193205,3,0,0,1,1,585
44,F,divorciado,ensino medio,3,36,1,67.97213412,3,1,418,1,1,475
46,F,divorciado,mestrado,2,40,0,0,5,0,0,1,1,489.6
46,M,solteiro,ensino medio,1,38,1,98.14858027,5,0,0,1,0,460.8
55,M,solteiro,graduacao,0,50,1,146.0341285,2,1,792,3,0,716.4
36,F,solteiro,mestrado,0,28,1,17.66879567,6,0,0,1,0,315.9
41,M,casado,graduacao,4,33,1,187.8264361,5,0,0,1,2,676
39,F,solteiro,ensino medio,0,24,1,20.65800636,5,0,0,1,1,522
47,M,na,ensino fundam,4,34,1,18.95376656,6,0,0,1,1,473
45,M,casado,ensino medio,5,38,1,65.90293058,3,1,318,2,0,525
57,F,solteiro,doutorado,0,49,1,73.93109173,5,0,0,1,1,619.2
46,F,casado,ensino medio,4,37,0,0,5,0,0,1,0,458.4
50,F,casado,ensino medio,2,42,1,64.68191636,6,0,0,1,1,338
32,M,casado,graduacao,0,24,1,84.68291071,5,0,0,1,1,338
46,M,na,ensino medio,3,39,1,100.9005211,6,0,0,2,1,708
47,F,casado,graduacao,1,40,1,23.75334673,3,1,492,1,0,621
44,F,solteiro,mestrado,0,37,1,21.8159553,4,0,0,1,0,396
32,M,solteiro,ensino medio,0,23,1,17.3900627,6,0,0,1,1,408.6
48,F,solteiro,ensino medio,0,40,1,23.78992811,2,1,508,1,0,447.3
59,F,solteiro,graduacao,0,50,1,24.30076215,4,0,0,1,1,545.4
44,M,casado,ensino fundam,4,37,1,97.03967088,3,1,438,1,0,467
50,F,casado,mestrado,3,42,1,24.45908006,2,1,524,1,1,493
54,M,divorciado,ensino medio,2,52,1,159.8460823,1,1,1519,1,1,904
43,M,solteiro,doutorado,0,37,1,81.96890572,1,1,1375,1,0,665.1
37,M,solteiro,graduacao,0,29,1,117.7542824,4,0,0,1,0,376.2
51,M,solteiro,ensino medio,0,43,1,95.81351239,3,0,0,1,0,342.9
47,M,solteiro,ensino medio,0,39,1,192.8744206,3,0,0,1,0,530.1
47,F,casado,ensino medio,2,38,1,17.98856109,5,0,0,1,0,431
47,F,solteiro,mestrado,0,38,1,26.50877859,1,1,1637,2,0,800.1
50,M,solteiro,graduacao,0,41,1,66.3057505,4,0,0,2,1,555.3
49,F,solteiro,ensino fundam,0,40,1,22.99669555,1,1,447,1,1,459.9
54,F,solteiro,ensino medio,0,45,1,24.87202363,1,1,491,2,1,620.1
39,F,solteiro,ensino medio,2,31,1,22.43319034,5,0,0,1,0,405.9
48,F,solteiro,graduacao,0,41,1,69.97148391,6,0,0,1,0,375.3
39,M,solteiro,graduacao,0,30,1,175.0837908,1,1,180,1,1,341.1
49,M,solteiro,mestrado,0,41,1,124.8762363,2,1,269,1,0,322.2
35,F,casado,mestrado,3,26,0,0,3,1,510,1,1,364
46,M,solteiro,ensino medio,1,39,1,128.9835149,5,0,0,2,0,571.5
52,M,casado,ensino medio,3,44,1,130.375018,4,0,0,1,1,483
39,M,solteiro,doutorado,0,31,1,91.94963406,6,0,0,1,0,402.3
46,M,solteiro,mestrado,2,38,1,66.20890874,6,0,0,1,0,392.4
49,M,solteiro,graduacao,0,41,1,195.9324409,1,1,441,1,0,569.7
39,F,casado,ensino fundam,3,29,1,21.63711673,6,0,0,1,2,518
48,F,casado,ensino medio,2,39,1,64.8828461,4,0,0,1,1,423
32,F,casado,graduacao,0,24,1,16.1749448,6,0,0,1,1,285
50,F,solteiro,ensino medio,0,43,1,22.19269369,1,1,401,1,0,352.8
45,M,na,ensino medio,4,38,1,98.25999803,5,0,0,3,0,565
60,M,casado,graduacao,0,53,1,103.5428737,6,0,0,1,0,468
47,M,na,ensino medio,2,41,1,136.2476842,2,1,705,1,1,647
60,M,casado,mestrado,0,57,1,94.8040443,1,1,1459,1,1,855
46,F,casado,ensino medio,3,39,0,0,1,1,475,1,0,332.8
58,F,divorciado,ensino fundam,1,51,1,20.7128076,4,0,0,1,0,409
46,M,casado,ensino fundam,2,45,1,200.3977911,1,1,755,1,1,761
43,M,solteiro,ensino fundam,0,34,1,185.4796104,6,0,0,1,1,486
56,M,casado,ensino fundam,2,49,1,139.3624165,1,1,449,1,0,573
52,M,solteiro,ensino medio,1,43,1,70.43352949,3,0,0,1,1,567
51,M,solteiro,mestrado,0,42,1,132.1632247,3,0,0,1,1,582.3
36,F,solteiro,ensino fundam,0,28,0,0,3,0,0,1,0,313.92
34,F,casado,mestrado,3,27,1,58.68860367,5,0,0,1,0,268
55,F,solteiro,ensino medio,0,34,1,67.85348256,5,0,0,1,0,279.9
44,M,casado,mestrado,4,26,1,129.6916042,4,0,0,2,1,639
46,M,solteiro,ensino fundam,0,33,1,135.5656575,2,1,759,2,0,600.3
38,M,casado,ensino fundam,2,17,1,116.3598629,6,0,0,1,0,227
48,F,casado,graduacao,1,27,1,70.47977643,3,1,478,2,0,427
42,M,casado,mestrado,3,26,1,206.8365061,1,1,1378,4,2,887.86
57,M,solteiro,ensino fundam,0,37,1,132.6306216,6,0,0,1,0,390.6
40,M,solteiro,doutorado,0,17,1,178.2353292,6,0,0,1,1,462.105
39,M,casado,ensino fundam,1,21,1,88.14734502,6,0,0,1,1,301
37,F,solteiro,doutorado,0,17,1,61.24855191,4,0,0,1,0,221.4
41,M,casado,ensino medio,3,25,1,125.9702683,6,0,0,1,1,667
50,F,casado,ensino fundam,2,29,0,0,4,0,0,1,1,323.2
43,F,casado,graduacao,3,22,1,22.46858098,2,1,484,1,1,381
36,F,solteiro,ensino medio,0,15,1,63.27466063,4,0,0,1,1,364.5
44,M,casado,ensino fundam,4,26,1,94.68571721,4,0,0,1,1,374
52,M,solteiro,mestrado,0,39,1,152.4156534,1,1,1326,1,0,751.5
56,F,casado,doutorado,1,36,1,74.72453612,1,1,478,1,1,488
53,M,divorciado,ensino medio,1,33,1,132.3853055,5,0,0,1,2,605
57,M,casado,ensino medio,2,38,1,133.1433677,3,1,291,1,1,417
50,F,solteiro,ensino fundam,0,29,1,23.31201125,5,0,0,1,1,482.4
41,F,casado,ensino medio,4,24,1,19.17543729,4,0,0,1,1,315
43,F,solteiro,ensino fundam,0,24,0,0,1,1,524,1,1,357.12
49,F,casado,ensino medio,4,33,1,23.47435339,3,1,478,1,0,448
47,F,casado,ensino medio,3,28,1,65.57311124,6,0,0,1,0,434
28,F,solteiro,ensino fundam,0,10,0,0,5,0,0,1,1,297.36
52,F,solteiro,graduacao,0,33,1,24.06021779,5,0,0,1,0,416.7
39,M,divorciado,ensino medio,2,21,1,65.12751518,5,0,0,2,1,484
32,M,solteiro,ensino medio,0,15,1,106.0149368,3,0,0,2,1,665.1
42,M,casado,ensino medio,3,24,1,124.8000561,1,1,407,1,1,454
47,M,casado,graduacao,3,30,1,129.6403092,3,1,354,1,1,557
52,M,solteiro,ensino fundam,0,34,1,101.9599072,4,0,0,1,1,500.4
43,M,casado,graduacao,1,20,1,91.79149826,4,0,0,1,1,364
40,M,casado,ensino medio,4,22,1,90.2138492,5,0,0,2,1,477
44,F,divorciado,ensino medio,2,23,1,21.32663315,2,1,388,2,1,460
58,F,casado,mestrado,1,36,1,18.90730607,3,1,279,1,1,394
44,F,casado,ensino medio,3,26,1,23.31953657,3,1,525,1,0,414
38,M,casado,mestrado,0,18,1,86.88356631,4,1,150,1,0,237
48,F,solteiro,ensino medio,0,31,1,69.88428949,4,0,0,1,0,400.5
36,M,casado,ensino medio,3,18,1,115.8790463,5,0,0,1,1,329
43,F,na,ensino fundam,3,20,1,19.88492453,5,0,0,1,1,410
43,F,na,graduacao,3,25,1,86.64657263,1,1,1537,2,1,729
50,M,solteiro,ensino fundam,0,42,1,127.9424654,5,0,0,1,0,385.2
44,F,na,graduacao,4,36,1,19.17272492,2,1,258,1,1,379
45,F,casado,ensino medio,3,44,1,38.25556741,1,1,1402,2,1,767
52,M,solteiro,ensino fundam,0,45,1,132.2321746,5,0,0,1,0,390.6
61,F,solteiro,mestrado,0,54,1,76.47476986,6,0,0,1,0,469.8
36,F,solteiro,mestrado,0,29,1,18.08108509,6,0,0,1,0,294.3
45,F,casado,ensino medio,5,36,1,17.37762269,4,0,0,1,1,356
41,M,casado,graduacao,3,34,1,120.1116452,6,0,0,1,0,471
38,M,casado,doutorado,3,30,1,121.8465128,3,1,431,1,1,473
51,F,casado,doutorado,1,43,1,103.1194405,6,0,0,1,1,492
35,F,solteiro,ensino medio,1,26,1,20.72264319,6,0,0,1,1,349.2
47,F,divorciado,ensino medio,3,47,1,39.62542208,1,1,1458,1,0,753
51,F,casado,ensino medio,1,42,1,19.35051217,6,0,0,2,1,533
53,M,casado,doutorado,3,45,1,135.150897,5,0,0,1,1,533
62,M,casado,graduacao,0,53,1,103.1871082,3,1,241,1,1,458
63,F,solteiro,mestrado,0,52,1,77.44394007,3,0,0,1,1,675.9
45,M,casado,ensino fundam,3,35,1,123.2098079,6,0,0,1,1,418
47,M,casado,graduacao,3,45,1,119.7760275,1,1,1531,1,1,819
53,F,casado,ensino fundam,1,45,1,18.51445478,4,0,0,1,1,371
51,F,casado,ensino medio,2,43,1,67.53011244,3,1,204,1,0,429
39,M,solteiro,ensino fundam,0,28,1,180.1327616,4,0,0,1,0,409.5
40,F,solteiro,graduacao,0,33,1,20.62286218,5,0,0,1,0,363.6
35,F,solteiro,mestrado,0,28,0,0,3,0,0,1,0,244.8
41,M,casado,graduacao,3,33,1,123.9439387,6,0,0,1,1,447
57,F,casado,mestrado,2,47,0,0,3,1,251,1,2,512.8
48,F,casado,ensino medio,2,40,0,0,4,0,0,1,1,414.4
48,M,solteiro,graduacao,1,38,1,97.88580905,5,0,0,1,1,473.4
45,M,casado,doutorado,3,38,1,67.03747465,3,1,429,1,0,438
44,F,casado,ensino medio,3,36,1,17.83457278,4,0,0,1,1,362
53,M,casado,mestrado,2,46,1,66.03203607,3,1,151,1,0,396
65,M,casado,mestrado,0,53,0,0,3,1,273,1,1,397.6
43,F,solteiro,ensino medio,1,36,1,20.98028159,5,0,0,1,0,356.4
45,F,casado,graduacao,3,35,1,68.31103012,6,0,0,1,2,517
48,F,solteiro,ensino fundam,1,39,1,23.85463272,2,1,505,1,1,503.1
53,F,casado,mestrado,3,51,1,42.54812932,1,1,1520,1,1,819
38,F,solteiro,ensino fundam,0,31,0,0,5,0,0,1,0,275.04
33,F,casado,graduacao,2,25,1,17.8151279,3,1,268,1,1,357
53,F,casado,graduacao,1,46,1,17.83964679,6,0,0,1,0,322
47,F,casado,ensino medio,3,38,1,101.4903257,5,0,0,1,1,563
36,M,casado,graduacao,2,27,1,119.0243285,6,0,0,1,1,517
49,F,casado,ensino medio,3,40,1,22.24855694,2,1,389,1,1,539
55,F,solteiro,ensino fundam,0,49,0,0,1,1,228,1,0,307.44
46,F,casado,mestrado,2,38,0,0,3,1,453,1,1,424.8
57,M,solteiro,mestrado,0,51,1,139.8399689,6,0,0,1,0,654.3
52,M,solteiro,graduacao,0,45,1,142.9753503,2,1,772,1,1,722.7
52,F,solteiro,ensino medio,0,44,1,104.8341769,4,0,0,1,0,501.3
48,F,solteiro,graduacao,2,41,1,69.21996908,5,0,0,1,0,414
42,M,casado,graduacao,3,32,1,128.5689911,5,0,0,1,2,600
41,F,solteiro,ensino medio,1,34,1,22.15986734,3,0,0,1,0,421.2
51,M,casado,doutorado,3,45,1,133.4636012,5,0,0,1,0,698
49,F,solteiro,graduacao,0,42,1,17.61246876,4,0,0,1,0,287.1
59,F,casado,ensino medio,0,50,1,71.60820153,4,0,0,1,1,519
54,M,solteiro,ensino fundam,0,45,1,201.6014282,1,1,447,1,1,517.5
50,M,casado,mestrado,1,42,1,196.374217,5,0,0,1,0,557.23
47,F,casado,doutorado,1,33,1,66.3224899,2,1,258,1,1,387
42,M,na,graduacao,4,33,1,92.82014325,4,0,0,1,0,443
35,M,solteiro,doutorado,0,26,1,117.1212977,5,0,0,2,1,550.8
43,M,casado,ensino medio,4,35,1,96.36628897,3,1,397,1,1,535
44,M,solteiro,ensino fundam,0,36,1,61.93400065,5,0,0,1,0,300.6
47,M,solteiro,ensino fundam,0,39,1,127.2170213,6,0,0,1,0,465.3
41,M,solteiro,ensino medio,1,32,1,183.8903037,5,0,0,1,1,592.2
51,F,solteiro,ensino fundam,0,44,1,23.28367225,5,0,0,1,0,389.7
46,M,casado,graduacao,2,39,1,85.27171994,3,1,1434,1,1,748
42,F,casado,ensino fundam,4,35,1,22.62518178,2,1,502,1,0,400
51,M,solteiro,graduacao,0,43,1,97.5584962,3,0,0,2,0,508.5
49,F,divorciado,ensino fundam,4,42,1,22.08178706,5,0,0,1,0,441
47,M,casado,ensino medio,1,40,1,194.308196,5,0,0,1,1,617
42,F,casado,ensino medio,2,34,1,67.50715875,6,0,0,2,1,537
45,F,casado,graduacao,3,37,0,0,1,1,502,1,1,396
37,F,solteiro,ensino medio,0,28,1,18.07395733,3,0,0,1,1,397.8
32,M,casado,graduacao,1,24,1,58.73680899,3,1,288,1,1,377
53,M,casado,graduacao,3,46,1,194.3551675,5,0,0,1,0,452
52,M,casado,graduacao,2,43,1,97.45545791,5,0,0,1,1,457
45,M,casado,mestrado,5,39,1,126.5734251,2,1,223,2,1,615
42,F,na,ensino fundam,3,34,1,67.12692831,3,1,428,1,1,467
49,F,casado,graduacao,4,40,1,21.7234448,4,0,0,1,1,540
40,M,casado,mestrado,3,38,1,145.8357071,3,0,0,1,1,822
47,M,casado,graduacao,1,40,1,188.9223287,3,1,177,1,0,554
46,F,na,mestrado,4,37,1,69.35608959,6,0,0,1,1,477
42,F,casado,ensino medio,4,34,1,21.718937,6,0,0,1,1,416
44,F,casado,ensino fundam,3,37,1,16.50237616,6,0,0,1,0,288
45,M,na,mestrado,3,37,1,98.49085409,3,1,454,1,1,524
44,M,solteiro,ensino fundam,1,35,1,128.5158001,5,0,0,1,1,499.5
34,F,casado,graduacao,1,25,1,16.88540057,4,0,0,1,0,358
43,M,casado,doutorado,3,38,1,97.72351368,6,0,0,3,0,653
40,F,solteiro,mestrado,0,32,1,25.84708661,1,1,729,1,0,469.8
52,M,solteiro,mestrado,0,45,1,132.2354399,4,0,0,1,0,400.5
57,F,casado,graduacao,3,50,0,0,6,0,0,1,0,288
53,F,casado,ensino medio,3,46,1,23.83909564,4,0,0,1,0,481
43,M,casado,ensino medio,1,35,1,124.2994226,4,0,0,1,1,535
